Name|Abstract|Label
Japanese_green_woodpecker|"Japanese green woodpecker or Japanese woodpecker (Picus awokera) is a medium-sized woodpecker similar and closely related to the European green woodpecker but endemic to Japan.
This species reaches about 30 cm in length with bright green wings and tail a red or black mustache and crown (as opposed to the black face of the green woodpecker) gray head neck and chest and white underparts with black markings.
The Japanese green woodpecker is divided into at least two subspecies:

P. a. awokera the nominate subspecies found on Honshū
P. a. horii native to KyūshūThe binomial is a reference to the Japanese name of the species aogera.


== References ==


== External links ==
Japanese woodpecker at Avibase..."|0
Battle_of_La_Belle-Famille|"The Battle of La Belle-Famille occurred on July 24 1759 during the French and Indian War along the Niagara River portage trail. François-Marie Le Marchand de Lignery's French relief force for the besieged French garrison at Fort Niagara fell into Eyre Massey's British and Iroquois ambush. This action formed part of the larger Battle of Fort Niagara.
The British knew of the French approach well in advance and constructed a breastwork across the road about two miles south of Fort Niagara.  The French were ambushed their force was routed with many casualties.  Captain Le Marchand de Lignery was mortally wounded in the battle.


== Background ==
British General Jeffery Amherst made plans for the 1759 military campaigns of the French and Indian War that included an expedition to capture Fort Niagara a major French military and supply point between the French province of Canada and their forts in the Ohio Country.  Amherst chose Brigadier General John Prideaux to lead the expedition which..."|1
Fall_of_Harran|"The Fall of Harran refers to the siege and capture of the Assyrian city of Harran by the Median and Neo-Babylonian empires.


== Background ==
The Neo-Assyrian Empire from the year 639 BC had been suffering from a decline in their power culminating in Babylonian and Median invasions of their lands. The city of Arrapha fell in 615 BC followed by Assur in 614 BC and finally the famed Nineveh the newest capital of Assyria in 612 BC. Despite the brutal massacres that followed the Assyrians survived as a political entity and escaped to Harran under their new king Ashur-uballit II. Establishing Harran as a capital for the Assyrians caught the attention of the Babylonian King Nabopolassar and Median King Cyaxares who were determined to forever destroy the threat of Assyrian resurgence.


== Siege ==
Assyrian annals record no more after 610 BC - the presumed date of the siege. The siege lasted for another year before the city finally fell in 609 BC. Not much is known of the siege itself..."|1
Battle_of_Wahab's_Plantation||1
Craig_Adams_(musician)|"Craig David Adams (born 4 April 1962) is an English musician bass guitarist and songwriter. Over his career he has worked with a variety of rock bands the most notable being The Sisters of Mercy and The Mission.


== Biography ==
Craig David Adams was born in Otley Yorkshire on 4 April 1962 and was brought up in Leeds.  Adams left school to pursue a career in music and initially played keyboards in a local band the Expelairs who released a handful of singles. He left the five-piece due to musical differences and took up bass. Inspired by Motörhead he began to channel his bass through distortion-effects. After a short conversation in a local bar with Andrew Eldritch he joined The Sisters of Mercy. Here Adams developed his songwriting abilities contributing mainly to arrangements and using his higher ranged voice for backing vocals which contrasted with Eldritch's melancholic baritone.
When Adams and Hussey tired of the way that the Sisters of Mercy worked they left and together they..."|0
Cesare_Andrea_Bixio|"Cesare Andrea Bixio (11 October 1896 – 5 March 1978) was an Italian composer.
He was one of the most popular Italian songwriters of the 1930s 1940s and 1950s.
Bixio was born in Naples Italy. His hits included Vivere; Mamma; Parlami d'amore Mariù; La mia canzone al vento and many others. The lyricist for many of his hits was Bixio Cherubini.
Famous singers who performed Bixio's songs included Beniamino Gigli Tito Schipa Carlo Buti Giuseppe Di Stefano and Luciano Pavarotti.
He died in Rome in 1978 aged 81.


== Selected filmography ==
What Scoundrels Men Are! (1932)
The Haller Case (1933)
Port (1934)
Loyalty of Love (1934)
The Phantom Gondola (1936)
The Amnesiac (1936)
It Was I! (1937)
Abandon All Hope (1937)
To Live (1937)
Mother Song (1937)
They've Kidnapped a Man (1938)
The House of Shame (1938)
Unjustified Absence (1939)
Who Are You? (1939)
In the Country Fell a Star (1939)
The Faceless Voice (1939)
Department Store (1939)
The Knight of San Marco (1939)
Then We'll Get a Divorce..."|0
John_Coltrane|"John William Coltrane (September 23 1926 – July 17 1967) was an American jazz saxophonist and composer. Working in the bebop and hard bop idioms early in his career Coltrane helped pioneer the use of modes and was at the forefront of free jazz. He led at least fifty recording sessions  and appeared on many albums by other musicians including trumpeter Miles Davis and pianist Thelonious Monk. Over the course of his career Coltrane's music took on an increasingly spiritual dimension. He remains one of the most influential saxophonists in music history. He received numerous posthumous awards including canonization by the African Orthodox Church and a Pulitzer Prize in 2007. His second wife was pianist and harpist Alice Coltrane.  The couple had three children: John Jr. (1964–1982) a bassist; Ravi (born 1965) a saxophonist; and Oran (born 1967) also a saxophonist.


== Biography ==


=== 1926–1954: Early life and career ===

Coltrane was born in his parents' apartment at 200 Hamlet Avenue..."|0
Copenhagen_(horse)|Copenhagen (1808 – 12 February 1836) was the Duke of Wellington's war horse which he most famously rode at the Battle of Waterloo. Copenhagen was of mixed Thoroughbred and Arabian parentage with his dam being sired by The Derby winner John Bull and his sire Meteor finishing second in the Derby. Copenhagen was foaled in 1808 and was named in honour of the British victory at the Second Battle of Copenhagen. Copenhagen did race in England for a short period winning two races and finishing at least third in nine races out of his 12 career starts. Copenhagen was sent to Spain with Sir Charles Vane in 1813 and was then sold to the Duke of Wellington. Becoming his favourite Copenhagen was the Duke's mount in the Battle of Waterloo. The horse was retired to the Duke's estate Stratfield Saye House and lived there for the remainder of his life dying on 12 February 1836 at the age of 28 years. His grave site is marked with a marble headstone that is situated under a Turkey Oak planted in 1843...|0
Feathertail_glider|"The feathertail glider (Acrobates pygmaeus) also known as the pygmy gliding possum pygmy glider pygmy phalanger flying phalanger and flying mouse is a species of marsupial native to eastern Australia. It is the world's smallest gliding mammal and is named for its long feather-shaped tail.
A second species the broad-toed feathertail glider (Acrobates frontalis) is recognised by some authors  based on unpublished genetic studies and cryptic morphological differences in toe and tail characteristics.


== Description ==
At just 6.5–8 cm (2.6–3.1 in) in head-and-body length and weighing about 12 g (0.42 oz) the feathertail glider is only around the size of a small mouse and is the world's smallest gliding mammal. The fur is soft and silky and is a uniform greyish brown on the upper body and white on the underside. There are rings of dark fur around the eyes the rhinarium is hairless and deeply cleft and the ears are moderately large and rounded. The glider also has an unusually large..."|0
Action_of_28_November_1751|The Action of 28 November 1751 was a naval engagement off Cape St. Vincent between a squadron of two Spanish ships of the line under captain Pedro Fitz-James Stuart and an Algerine squadron of two ships of the line under corsair Mohammed Chirif which was fought from November 28 to December 2 1751 and resulted in a victory for the Spanish fleet. The Algerine ships had come from the port of Algiers and were acting as corsairs conducting commerce raiding against Christian merchant ships and enslaving their crews. This was part of the Barbary slave trade where the Barbary states autonomous vassals of the Ottoman Empire raided Christian settlements and merchant vessels for slaves to sell in their own cities. The corsairs targeted Spain a Christian country and the Spanish Navy was sent to track down the formidable Algerine force of two ships of the line which posed a significant threat to any Christian vessels in the region. When the fleets sighted each other on November 28 1751 they...|1
